Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,start_ts,end_ts,duration_clock_min,telemetry_row_count,gps_path_km,speed_integral_km,telemetry_avg_speed_kmph,telemetry_max_speed_kmph,flag_overlap_driver,flag_overlap_vehicle,flag_non_primary_vehicle,flag_distance_vs_gps,flag_distance_vs_speed_integral,flag_has_gps_teleport,flag_has_speed_jump
T00302,D21,V23,2026-08-01,12:34:00,13:06:00,32,15.77,21.1,44.3,12.973577,77.598822,12.932084,77.675587,2026-08-01 12:34:00,2026-08-01 13:06:00,32.0,32,13.522143231655342,11.24,21.075,44.3,0,0,1,0,1,0,0
T00303,D21,V21,2026-08-04,12:57:00,13:28:00,31,13.29,31.1,50.6,12.990543,77.599503,13.091564,77.590452,2026-08-04 12:57:00,2026-08-04 13:28:00,31.0,31,12.380061087690471,16.093333333333334,31.148387096774194,50.6,0,0,0,0,0,0,0
T00304,D21,V21,2026-08-03,08:08:00,08:53:00,45,16.69,24.8,46.5,12.985542,77.605352,13.099795,77.643394,2026-08-03 08:08:00,2026-08-03 08:53:00,45.0,45,15.470427640649149,18.563333333333333,24.75111111111111,46.5,1,0,0,0,0,0,0
T00305,D21,V21,2026-08-05,15:29:00,15:42:00,13,5.13,20.9,31.0,12.977807,77.598717,13.012725,77.58873,2026-08-05 15:29:00,2026-08-05 15:42:00,13.0,13,4.36818020470809,4.5216666666666665,20.86923076923077,31.0,0,0,0,0,0,0,0
T00306,D21,V21,2026-07-31,10:06:00,10:39:00,33,11.58,30.8,46.8,12.977851,77.606936,13.004024,77.69168,2026-07-31 10:06:00,2026-07-31 10:39:00,33.0,33,10.882051722966931,16.966666666666665,30.848484848484848,46.8,0,0,0,0,1,0,0
T00307,D21,V29,2026-08-03,07:40:00,08:18:00,38,9.46,18.0,31.6,12.972842,77.603291,12.940913,77.561789,2026-08-03 07:40:00,2026-08-03 08:18:00,38.0,38,8.739512815026693,11.423333333333334,18.03684210526316,31.6,1,0,1,0,0,0,0
T00308,D21,V21,2026-08-05,18:48:00,19:27:00,39,19.68,27.8,45.0,12.974996,77.592699,12.993953,77.448035,2026-08-05 18:48:00,2026-08-05 19:27:00,39.0,39,17.74019336987308,18.073333333333334,27.805128205128206,45.0,0,0,0,0,0,0,0
T00309,D21,V21,2026-08-04,16:12:00,16:45:00,33,13.11,20.2,35.8,12.980274,77.612112,13.060175,77.593696,2026-08-04 16:12:00,2026-08-04 16:45:00,33.0,33,12.313260459895279,11.128333333333334,20.233333333333334,35.8,0,0,0,0,0,0,0
T00310,D21,V21,2026-08-02,18:49:00,19:15:00,26,8.85,25.4,38.4,12.967992,77.614853,12.96012,77.682227,2026-08-02 18:49:00,2026-08-02 19:15:00,26.0,26,8.2705823981033,10.995000000000001,25.373076923076926,38.4,0,0,0,0,0,0,0
T00311,D21,V21,2026-07-31,11:35:00,12:12:00,37,11.33,26.1,59.5,12.965192,77.599059,12.900618,77.572075,2026-07-31 11:35:00,2026-07-31 12:12:00,37.0,37,10.244305766208038,16.08833333333333,26.089189189189188,59.5,0,0,0,0,1,0,0
T00312,D21,V21,2026-08-05,14:55:00,15:29:00,34,21.52,19.3,37.7,12.979031,77.598294,13.106771,77.529286,2026-08-05 14:55:00,2026-08-05 15:29:00,34.0,34,19.799456301469736,10.955,19.33235294117647,37.7,0,0,0,0,1,0,0
T00313,D21,V21,2026-08-06,08:37:00,09:01:00,24,14.88,24.2,39.9,12.968358,77.606051,13.048922,77.550931,2026-08-06 08:37:00,2026-08-06 09:01:00,24.0,24,13.015276310105147,9.68,24.2,39.9,0,0,0,0,1,0,0
T00314,D21,V21,2026-08-06,12:02:00,12:32:00,30,16.1,25.8,43.3,12.974296,77.611167,12.906655,77.705228,2026-08-06 12:02:00,2026-08-06 12:32:00,30.0,30,14.727487422398573,12.9,25.8,43.3,0,0,0,0,1,0,0
T00315,D21,V21,2026-08-06,19:18:00,19:34:00,16,6.23,29.4,44.5,12.974802,77.621288,12.983993,77.660051,2026-08-06 19:18:00,2026-08-06 19:34:00,16.0,16,5.105841988923394,7.84,29.4,44.5,0,0,0,0,0,0,0
T00316,D22,V22,2026-08-03,14:48:00,14:58:00,10,4.6,26.1,37.5,12.984127,77.604746,13.007312,77.580843,2026-08-03 14:48:00,2026-08-03 14:58:00,10.0,10,4.045412408269173,4.3516666666666675,26.110000000000003,37.5,0,0,0,0,0,0,0
T00317,D22,V22,2026-08-05,18:58:00,19:26:00,28,12.59,20.0,27.6,12.97742,77.60826,12.964268,77.701301,2026-08-05 18:58:00,2026-08-05 19:26:00,28.0,28,11.510961450847223,9.315,19.960714285714285,27.6,0,0,0,0,1,0,0
T00318,D22,V22,2026-08-06,18:32:00,19:15:00,43,14.81,17.6,31.3,12.963593,77.618514,12.898829,77.707029,2026-08-06 18:32:00,2026-08-06 19:15:00,43.0,43,13.994385840563698,12.641666666666667,17.63953488372093,31.3,0,0,0,0,0,0,0
T00319,D22,V22,2026-08-05,21:48:00,22:26:00,38,17.88,20.3,30.6,12.98558,77.596183,13.116924,77.609511,2026-08-05 21:48:00,2026-08-05 22:26:00,38.0,38,16.73988971519282,12.886666666666667,20.347368421052632,30.6,0,0,0,0,1,0,0
T00320,D22,V22,2026-07-31,19:03:00,19:48:00,45,15.92,25.0,33.5,12.965233,77.617843,12.849747,77.59055,2026-07-31 19:03:00,2026-07-31 19:48:00,45.0,45,15.13186090415602,18.736666666666668,24.982222222222223,33.5,0,0,0,0,0,0,0
T00321,D22,V22,2026-08-06,14:15:00,14:56:00,41,26.67,28.9,42.8,12.966907,77.610046,12.90448,77.458163,2026-08-06 14:15:00,2026-08-06 14:56:00,41.0,41,24.461815425974628,19.723333333333336,28.863414634146345,42.8,1,1,0,0,1,0,0
T00322,D22,V22,2026-08-03,09:37:00,10:20:00,43,10.42,18.8,27.3,12.971139,77.596907,12.964899,77.524126,2026-08-03 09:37:00,2026-08-03 10:20:00,43.0,43,9.686628756572857,13.501666666666667,18.83953488372093,27.3,0,0,0,0,1,0,0
T00323,D22,V22,2026-08-02,21:31:00,21:46:00,15,8.79,28.1,35.6,12.97722,77.589985,13.010775,77.549937,2026-08-02 21:31:00,2026-08-02 21:46:00,15.0,15,7.261079421194064,7.013333333333334,28.053333333333335,35.6,0,0,0,0,0,0,0
T00324,D22,V22,2026-08-02,06:54:00,07:33:00,39,16.51,17.0,24.2,12.975109,77.601579,13.031546,77.507889,2026-08-02 06:54:00,2026-08-02 07:33:00,39.0,39,15.051775792688314,11.026666666666667,16.964102564102564,24.2,0,0,0,0,1,0,0
T00325,D22,V22,2026-08-06,21:43:00,22:27:00,44,20.74,24.0,33.8,12.974436,77.614072,13.11455,77.62041,2026-08-06 21:43:00,2026-08-06 22:27:00,44.0,44,19.532117514028492,17.60666666666667,24.00909090909091,33.8,0,0,0,0,1,0,0
T00326,D22,V22,2026-08-03,16:59:00,17:15:00,16,5.74,28.0,39.4,12.960843,77.594126,12.920578,77.59879,2026-08-03 16:59:00,2026-08-03 17:15:00,16.0,16,5.061992151947761,7.458333333333333,27.96875,39.4,0,0,0,0,0,0,0
T00327,D22,V22,2026-08-01,10:11:00,10:47:00,36,20.38,23.0,32.4,12.962418,77.619008,12.830851,77.69524,2026-08-01 10:11:00,2026-08-01 10:47:00,36.0,36,19.085527480601677,13.806666666666667,23.01111111111111,32.4,0,0,0,0,1,0,0
T00328,D22,V22,2026-08-06,06:09:00,06:22:00,13,6.7,24.3,32.2,12.969332,77.612381,12.995361,77.63457,2026-08-06 06:09:00,2026-08-06 06:22:00,13.0,13,5.145438421679387,5.2716666666666665,24.33076923076923,32.2,0,0,0,1,0,0,0
T00329,D22,V22,2026-08-04,19:48:00,20:23:00,35,18.3,25.8,36.7,12.971685,77.597302,12.827202,77.594683,2026-08-04 19:48:00,2026-08-04 20:23:00,35.0,35,17.44888767188553,15.066666666666666,25.82857142857143,36.7,0,0,0,0,1,0,0
T00330,D22,V22,2026-08-06,14:25:00,14:37:00,12,4.14,15.0,26.4,12.978786,77.603684,12.998663,77.582109,2026-08-06 14:25:00,2026-08-06 14:37:00,12.0,12,3.4789076198448288,2.99,14.950000000000001,26.4,1,1,0,0,0,0,0
T00331,D23,V23,2026-08-02,19:30:00,20:15:00,45,22.43,25.8,69.8,13.015884,77.547277,12.950426,77.680497,2026-08-02 19:30:00,2026-08-02 20:15:00,45.0,45,20.053882054884703,19.35,25.8,69.8,0,0,0,0,1,0,1
T00332,D23,V23,2026-08-04,19:01:00,19:11:00,10,6.07,31.5,52.8,13.034979,77.557345,13.05558,77.582521,2026-08-04 19:01:00,2026-08-04 19:11:00,10.0,10,4.398990739108644,5.255,31.53,52.8,0,0,0,1,0,0,0
T00333,D23,V23,2026-08-03,14:52:00,15:20:00,28,12.93,34.7,55.8,13.030805,77.559867,13.125941,77.542895,2026-08-03 14:52:00,2026-08-03 15:20:00,28.0,28,11.863651113983597,16.176666666666666,34.66428571428572,55.8,0,0,0,0,1,0,1
T00334,D23,V23,2026-08-06,15:43:00,15:57:00,14,9.14,29.9,70.2,13.022381,77.554559,12.985406,77.507842,2026-08-06 15:43:00,2026-08-06 15:57:00,14.0,14,7.565041057225278,6.98,29.914285714285715,70.2,0,0,0,0,0,0,1
T00335,D23,V23,2026-08-06,13:07:00,13:47:00,40,7.55,21.2,69.8,13.020855,77.545885,12.983569,77.511003,2026-08-06 13:07:00,2026-08-06 13:47:00,40.0,40,6.995560940116226,14.148333333333333,21.2225,69.8,0,0,0,0,1,0,1
T00336,D23,V23,2026-07-31,11:46:00,12:22:00,36,11.27,22.6,54.5,13.028078,77.5587,13.076614,77.603281,2026-07-31 11:46:00,2026-07-31 12:22:00,36.0,36,10.310154800643105,13.555,22.591666666666665,54.5,0,0,0,0,0,0,1
T00337,D23,V23,2026-08-01,10:13:00,10:49:00,36,15.19,26.6,59.8,13.037521,77.557422,13.134838,77.581824,2026-08-01 10:13:00,2026-08-01 10:49:00,36.0,36,13.835050418674266,15.931666666666667,26.552777777777777,59.8,0,0,0,0,0,0,1
T00338,D23,V23,2026-08-05,21:08:00,21:52:00,44,27.07,24.7,62.8,13.026246,77.561866,13.177602,77.489377,2026-08-05 21:08:00,2026-08-05 21:52:00,44.0,44,24.001214132805558,18.123333333333335,24.713636363636365,62.8,0,0,0,1,1,0,1
T00339,D23,V23,2026-08-06,08:44:00,09:28:00,44,19.97,20.4,58.4,13.026728,77.568501,13.154852,77.552079,2026-08-06 08:44:00,2026-08-06 09:28:00,44.0,44,18.640515423313236,14.935,20.365909090909092,58.4,0,0,0,0,1,0,1
T00340,D23,V23,2026-08-01,14:27:00,15:07:00,40,12.15,20.3,59.8,13.040105,77.546348,13.122086,77.546493,2026-08-01 14:27:00,2026-08-01 15:07:00,40.0,40,10.531252484551285,13.536666666666667,20.305,59.8,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31,06:20:00,06:47:00,27,12.13,21.0,44.7,13.022323,77.549111,13.098471,77.530554,2026-07-31 06:20:00,2026-07-31 06:47:00,27.0,27,10.805669349698332,9.455,21.01111111111111,44.7,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04,17:03:00,17:26:00,23,12.35,29.3,50.2,13.043786,77.559339,13.025017,77.651056,2026-08-04 17:03:00,2026-08-04 17:26:00,23.0,23,11.099700928407003,11.225,29.282608695652176,50.2,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04,15:20:00,15:45:00,25,11.03,20.8,56.8,13.023648,77.549376,12.957388,77.52273,2026-08-04 15:20:00,2026-08-04 15:45:00,25.0,25,9.693268812527183,8.673333333333334,20.816,56.8,0,0,0,0,0,0,1
T00344,D23,V23,2026-07-31,14:57:00,15:07:00,10,6.11,18.0,39.6,13.025918,77.544867,13.051634,77.506415,2026-07-31 14:57:00,2026-07-31 15:07:00,10.0,10,5.24096532479367,3.0050000000000003,18.03,39.6,0,0,0,0,1,0,0
T00345,D23,V23,2026-08-04,07:46:00,08:21:00,35,12.4,24.0,60.7,13.021217,77.559727,12.993677,77.642888,2026-08-04 07:46:00,2026-08-04 08:21:00,35.0,35,11.770427773134037,13.991666666666667,23.985714285714284,60.7,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04,17:44:00,18:06:00,22,15.36,19.5,62.5,12.930932,77.67206,12.881507,77.608241,2026-08-04 17:44:00,2026-08-04 18:06:00,22.0,22,12.907027161260077,7.15,19.5,62.5,1,1,0,0,1,0,0
T00347,D24,V24,2026-08-04,11:51:00,12:29:00,38,15.03,26.5,67.0,12.911989,77.666608,12.818822,77.664938,2026-08-04 11:51:00,2026-08-04 12:29:00,38.0,38,13.367532898393726,16.783333333333335,26.5,67.0,0,0,0,0,0,0,1
T00348,D24,V24,2026-08-01,21:11:00,21:33:00,22,14.27,22.8,47.1,12.920383,77.665836,12.833872,77.642577,2026-08-01 21:11:00,2026-08-01 21:33:00,22.0,22,12.241786068285375,8.368333333333334,22.822727272727274,47.1,0,0,0,0,1,0,0
T00349,D24,V24,2026-08-04,14:31:00,15:00:00,29,16.9,28.9,56.2,12.921056,77.663815,12.979593,77.567707,2026-08-04 14:31:00,2026-08-04 15:00:00,29.0,29,14.805155582219944,13.986666666666668,28.93793103448276,56.2,0,0,0,0,0,0,0
T00350,D24,V24,2026-08-06,21:53:00,22:35:00,42,21.2,27.6,68.5,12.929389,77.666351,12.982027,77.810935,2026-08-06 21:53:00,2026-08-06 22:35:00,42.0,42,20.052803488957423,19.355,27.65,68.5,0,0,0,0,0,0,1
T00351,D24,V24,2026-07-31,18:24:00,19:09:00,45,32.19,24.7,54.2,12.923053,77.666246,12.736149,77.747301,2026-07-31 18:24:00,2026-07-31 19:09:00,45.0,45,28.813674536504816,18.55,24.733333333333334,54.2,0,0,0,1,1,0,0
T00352,D24,V24,2026-08-02,08:54:00,09:17:00,23,9.59,29.1,56.1,12.924285,77.680101,12.923545,77.736495,2026-08-02 08:54:00,2026-08-02 09:17:00,23.0,23,7.798422391675623,11.156666666666666,29.104347826086954,56.1,0,0,0,0,0,0,0
T00353,D24,V24,2026-08-01,17:51:00,18:03:00,12,7.4,28.4,41.2,12.931049,77.677798,12.948665,77.714309,2026-08-01 17:51:00,2026-08-01 18:03:00,12.0,12,6.098083133709942,5.673333333333333,28.366666666666664,41.2,1,1,0,0,0,0,0
T00354,D24,V23,2026-08-01,08:18:00,09:02:00,44,13.82,25.0,45.2,12.926603,77.662051,12.849059,77.724287,2026-08-01 08:18:00,2026-08-01 09:02:00,44.0,44,12.8194647612408,18.346666666666668,25.018181818181816,45.2,0,0,1,0,1,0,0
T00355,D24,V24,2026-07-31,07:23:00,08:05:00,42,7.91,22.1,49.4,12.931847,77.676751,12.920511,77.620547,2026-07-31 07:23:00,2026-07-31 08:05:00,42.0,42,7.574136656196371,15.501666666666667,22.145238095238096,49.4,0,0,0,0,1,0,0
T00356,D24,V24,2026-08-04,17:47:00,18:27:00,40,20.1,28.7,57.7,12.923409,77.662123,12.921912,77.522935,2026-08-04 17:47:00,2026-08-04 18:27:00,40.0,40,18.40286275246168,19.101666666666667,28.652499999999996,57.7,1,1,0,0,0,0,0
T00357,D24,V24,2026-08-02,11:27:00,11:57:00,30,10.5,35.7,69.3,12.918998,77.666755,12.970223,77.619208,2026-08-02 11:27:00,2026-08-02 11:57:00,30.0,30,9.59660074862568,17.83833333333333,35.67666666666666,69.3,0,0,0,0,1,0,1
T00358,D24,V24,2026-08-05,17:59:00,18:25:00,26,12.02,25.5,50.8,12.919011,77.654799,12.869758,77.611518,2026-08-05 17:59:00,2026-08-05 18:25:00,26.0,26,10.753435778630854,11.035,25.465384615384615,50.8,0,0,0,0,0,0,0
T00359,D24,V24,2026-08-01,17:55:00,18:24:00,29,13.09,29.6,57.4,12.920727,77.665507,12.976503,77.650229,2026-08-01 17:55:00,2026-08-01 18:24:00,29.0,29,11.048898535389045,14.303333333333335,29.593103448275862,57.4,1,1,0,0,0,0,0
T00360,D24,V24,2026-08-04,08:58:00,09:14:00,16,4.84,25.5,46.1,12.913267,77.651828,12.892236,77.667795,2026-08-04 08:58:00,2026-08-04 09:14:00,16.0,16,4.100815952463903,6.803333333333333,25.5125,46.1,0,0,0,0,0,0,0
T00361,D25,V25,2026-08-01,18:23:00,18:48:00,25,11.0,24.9,37.2,12.989673,77.545702,12.963365,77.492503,2026-08-01 18:23:00,2026-08-01 18:48:00,25.0,25,9.645186129875547,10.363333333333333,24.872,37.2,0,0,0,0,0,0,0
T00362,D25,V25,2026-08-04,21:11:00,21:22:00,11,5.74,30.3,46.1,12.990056,77.558398,12.989935,77.524507,2026-08-04 21:11:00,2026-08-04 21:22:00,11.0,11,4.643804021451407,5.55,30.272727272727273,46.1,0,0,0,0,0,0,0
T00363,D25,V25,2026-07-31,21:30:00,21:53:00,23,13.81,17.3,39.1,12.977082,77.560364,12.896608,77.534908,2026-07-31 21:30:00,2026-07-31 21:53:00,23.0,23,11.537911307949006,6.65,17.347826086956523,39.1,0,0,0,0,1,0,0
T00364,D25,V25,2026-08-04,15:41:00,16:07:00,26,18.51,19.6,39.9,12.978441,77.54969,12.870649,77.486702,2026-08-04 15:41:00,2026-08-04 16:07:00,26.0,26,17.018357102312013,8.491666666666667,19.596153846153847,39.9,0,0,0,0,1,0,0
T00365,D25,V25,2026-08-01,09:06:00,09:48:00,42,24.82,29.8,51.1,12.988729,77.559283,12.849207,77.496195,2026-08-01 09:06:00,2026-08-01 09:48:00,42.0,42,22.35608862149325,20.873333333333335,29.81904761904762,51.1,0,0,0,0,1,0,0
T00366,D25,V25,2026-08-06,21:06:00,21:38:00,32,9.26,30.7,49.0,13.001606,77.553167,13.047547,77.528928,2026-08-06 21:06:00,2026-08-06 21:38:00,32.0,32,8.242819050210942,16.37333333333333,30.7,49.0,0,0,0,0,1,0,0
T00367,D25,V25,2026-08-04,18:24:00,19:00:00,36,17.45,26.6,45.1,12.987625,77.566549,12.860029,77.555831,2026-08-04 18:24:00,2026-08-04 19:00:00,36.0,36,15.73243237548109,15.958333333333334,26.59722222222222,45.1,0,0,0,0,0,0,0
T00368,D25,V25,2026-07-31,12:03:00,12:46:00,43,23.73,23.0,42.7,13.003583,77.553526,13.112472,77.400268,2026-07-31 12:03:00,2026-07-31 12:46:00,43.0,43,22.777350408567205,16.466666666666665,22.976744186046513,42.7,0,0,0,0,1,0,0
T00369,D25,V25,2026-08-06,16:51:00,17:23:00,32,18.87,16.1,33.1,12.976413,77.564616,12.905075,77.670562,2026-08-06 16:51:00,2026-08-06 17:23:00,32.0,32,17.010899773312953,8.613333333333333,16.15,33.1,0,0,0,0,1,0,0
T00370,D25,V25,2026-08-03,06:38:00,06:51:00,13,7.51,20.2,33.4,12.995819,77.550638,13.028852,77.516026,2026-08-03 06:38:00,2026-08-03 06:51:00,13.0,13,5.933682852429117,4.376666666666666,20.199999999999996,33.4,0,0,0,1,1,0,0
T00371,D25,V25,2026-07-31,13:45:00,14:03:00,18,9.05,27.4,44.1,12.993929,77.560931,13.007158,77.620114,2026-07-31 13:45:00,2026-07-31 14:03:00,18.0,18,7.560524616487734,8.228333333333333,27.427777777777777,44.1,0,0,0,0,0,0,0
T00372,D25,V25,2026-08-03,19:48:00,20:33:00,45,13.56,27.2,46.1,12.993917,77.55458,13.083577,77.561307,2026-08-03 19:48:00,2026-08-03 20:33:00,45.0,45,12.659693678639302,20.423333333333336,27.23111111111111,46.1,0,0,0,0,1,0,0
T00373,D25,V25,2026-08-03,18:45:00,19:06:00,21,10.0,16.0,38.2,13.00084,77.541027,12.990516,77.471848,2026-08-03 18:45:00,2026-08-03 19:06:00,21.0,21,8.684398576310324,5.6066666666666665,16.01904761904762,38.2,0,0,0,0,1,0,0
T00374,D25,V25,2026-08-04,08:08:00,08:49:00,41,12.55,24.4,43.0,12.98886,77.5471,12.991406,77.457206,2026-08-04 08:08:00,2026-08-04 08:49:00,41.0,41,11.199112844216808,16.705,24.446341463414633,43.0,0,0,0,0,1,0,0
T00375,D25,V25,2026-08-01,12:21:00,12:52:00,31,10.74,14.4,31.8,12.983568,77.558855,12.969758,77.634892,2026-08-01 12:21:00,2026-08-01 12:52:00,31.0,31,9.522887707016277,7.416666666666667,14.35483870967742,31.8,0,0,0,0,1,0,0
T00376,D26,V26,2026-08-02,10:28:00,10:47:00,19,11.35,31.1,42.3,12.777659,77.7621,12.72845,77.714377,2026-08-02 10:28:00,2026-08-02 10:47:00,19.0,19,9.923096883822637,9.856666666666666,31.126315789473683,42.3,0,0,0,0,0,0,0
T00377,D26,V26,2026-08-04,16:10:00,16:48:00,38,15.33,18.4,25.6,12.760433,77.773013,12.679234,77.750579,2026-08-04 16:10:00,2026-08-04 16:48:00,38.0,38,13.849208612950616,11.65,18.394736842105264,25.6,0,0,0,0,1,0,0
T00378,D26,V21,2026-08-01,08:41:00,09:10:00,29,20.4,31.1,41.0,12.778979,77.77035,12.881481,77.747137,2026-08-01 08:41:00,2026-08-01 09:10:00,29.0,29,18.57784969145079,15.011666666666667,31.058620689655175,41.0,0,0,1,0,1,0,0
T00379,D26,V26,2026-08-06,12:15:00,12:32:00,17,9.24,30.0,39.5,12.776966,77.774091,12.77563,77.715159,2026-08-06 12:15:00,2026-08-06 12:32:00,17.0,17,8.290503096524564,8.511666666666667,30.041176470588233,39.5,0,0,0,0,0,0,0
T00380,D26,V26,2026-07-31,18:03:00,18:37:00,34,19.69,33.9,43.3,12.782716,77.772285,12.916604,77.788346,2026-07-31 18:03:00,2026-07-31 18:37:00,34.0,34,17.63465153175487,19.228333333333335,33.932352941176475,43.3,0,0,0,0,0,0,0
T00381,D26,V03,2026-08-02,11:47:00,12:13:00,26,13.07,19.4,30.1,12.774933,77.772199,12.729531,77.705606,2026-08-02 11:47:00,2026-08-02 12:13:00,26.0,26,11.983618904631905,8.406666666666666,19.4,30.1,0,0,1,0,1,0,0
T00382,D26,V26,2026-08-06,15:12:00,15:38:00,26,10.95,24.9,39.1,12.781946,77.781444,12.843299,77.736152,2026-08-06 15:12:00,2026-08-06 15:38:00,26.0,26,10.025717550903867,10.776666666666667,24.86923076923077,39.1,0,0,0,0,0,0,0
T00383,D26,V26,2026-08-05,11:47:00,12:32:00,45,16.44,18.1,28.7,12.770661,77.771486,12.691328,77.841056,2026-08-05 11:47:00,2026-08-05 12:32:00,45.0,45,15.322839116833704,13.543333333333333,18.05777777777778,28.7,0,0,0,0,0,0,0
T00384,D26,V26,2026-08-04,17:17:00,17:27:00,10,4.47,21.4,24.0,12.784075,77.772941,12.798383,77.797385,2026-08-04 17:17:00,2026-08-04 17:27:00,10.0,10,3.704532999485673,3.5716666666666668,21.43,24.0,0,0,0,0,0,0,0
T00385,D26,V26,2026-08-02,16:54:00,17:24:00,30,18.3,20.8,34.1,12.773687,77.767009,12.667697,77.710653,2026-08-02 16:54:00,2026-08-02 17:24:00,30.0,30,16.65064864025616,10.385,20.77,34.1,0,0,0,0,1,0,0
T00386,D26,V26,2026-07-31,16:24:00,17:06:00,42,21.24,18.9,31.1,12.786672,77.778536,12.886646,77.742276,2026-07-31 16:24:00,2026-07-31 17:06:00,42.0,42,19.911018941048738,13.2,18.857142857142858,31.1,0,0,0,0,1,0,0
T00387,D26,V26,2026-08-04,18:35:00,18:53:00,18,7.1,28.1,38.5,12.77989,77.76751,12.740828,77.735664,2026-08-04 18:35:00,2026-08-04 18:53:00,18.0,18,6.383408903175426,8.426666666666668,28.08888888888889,38.5,0,0,0,0,0,0,0
T00388,D26,V26,2026-08-05,18:59:00,19:31:00,32,18.94,23.6,35.4,12.76466,77.772185,12.700961,77.880427,2026-08-05 18:59:00,2026-08-05 19:31:00,32.0,32,17.494421310058122,12.59,23.60625,35.4,0,0,0,0,1,0,0
T00389,D26,V26,2026-08-03,19:49:00,20:03:00,14,6.6,25.6,35.2,12.774417,77.769532,12.75242,77.800973,2026-08-03 19:49:00,2026-08-03 20:03:00,14.0,14,5.669283883959354,5.9816666666666665,25.635714285714283,35.2,0,0,0,0,0,0,0
T00390,D26,V26,2026-08-06,13:16:00,13:55:00,39,16.56,27.2,36.9,12.77486,77.770635,12.848114,77.688829,2026-08-06 13:16:00,2026-08-06 13:55:00,39.0,39,15.41735859031933,17.711666666666666,27.24871794871795,36.9,0,0,0,0,0,0,0
T00391,D27,V27,2026-08-02,20:43:00,21:06:00,23,12.3,23.9,47.3,12.980737,77.551269,12.933109,77.489217,2026-08-02 20:43:00,2026-08-02 21:06:00,23.0,23,9.86260381370296,9.156666666666666,23.88695652173913,47.3,0,0,0,0,1,0,0
T00392,D27,V27,2026-08-03,07:28:00,07:41:00,13,9.89,27.4,43.3,12.982431,77.563874,12.95479,77.612011,2026-08-03 07:28:00,2026-08-03 07:41:00,13.0,13,8.053508725451579,5.928333333333333,27.361538461538462,43.3,0,0,0,0,1,0,0
T00393,D27,V27,2026-08-05,14:28:00,15:13:00,45,18.97,22.1,33.8,12.995142,77.552592,12.967304,77.403967,2026-08-05 14:28:00,2026-08-05 15:13:00,45.0,45,18.099352636141884,16.54,22.053333333333335,33.8,0,0,0,0,0,0,0
T00394,D27,V27,2026-08-03,11:22:00,11:57:00,35,21.17,27.5,39.1,12.982249,77.565006,12.853452,77.655554,2026-08-03 11:22:00,2026-08-03 11:57:00,35.0,35,19.57635013628051,16.053333333333335,27.52,39.1,0,0,0,0,1,0,0
T00395,D27,V27,2026-08-03,08:44:00,09:02:00,18,9.8,20.5,42.3,12.980722,77.551746,12.943438,77.500629,2026-08-03 08:44:00,2026-08-03 09:02:00,18.0,18,7.972122425722117,6.158333333333333,20.52777777777778,42.3,0,0,0,0,1,0,0
T00396,D27,V27,2026-08-01,14:57:00,15:16:00,19,7.9,17.6,32.0,12.99308,77.553828,13.030827,77.586898,2026-08-01 14:57:00,2026-08-01 15:16:00,19.0,19,7.03788390414324,5.5616666666666665,17.563157894736843,32.0,0,0,0,0,0,0,0
T00397,D27,V27,2026-08-05,08:12:00,08:26:00,14,8.74,18.8,30.2,12.99154,77.551016,12.946519,77.563313,2026-08-05 08:12:00,2026-08-05 08:26:00,14.0,14,7.359271915625153,4.376666666666667,18.75714285714286,30.2,0,0,0,0,1,0,0
T00398,D27,V27,2026-08-06,08:49:00,09:25:00,36,14.8,29.8,51.3,12.981469,77.559878,12.971626,77.663689,2026-08-06 08:49:00,2026-08-06 09:25:00,36.0,36,13.268822066913472,17.881666666666668,29.80277777777778,51.3,0,0,0,0,1,0,1
T00399,D27,V27,2026-07-31,21:06:00,21:17:00,11,6.0,24.8,45.7,12.998334,77.549993,13.035519,77.55661,2026-07-31 21:06:00,2026-07-31 21:17:00,11.0,11,5.08654692154357,4.546666666666667,24.8,45.7,0,0,0,0,0,0,0
T00400,D27,V27,2026-07-31,09:23:00,09:38:00,15,7.65,24.5,37.0,12.987086,77.549844,12.939137,77.538122,2026-07-31 09:23:00,2026-07-31 09:38:00,15.0,15,6.814529438532252,6.116666666666666,24.466666666666665,37.0,0,0,0,0,0,0,0
T00401,D27,V27,2026-08-06,12:04:00,12:34:00,30,12.18,21.7,42.7,12.989715,77.558606,13.022554,77.631056,2026-08-06 12:04:00,2026-08-06 12:34:00,30.0,30,10.758088588524176,10.873333333333333,21.746666666666666,42.7,0,0,0,0,0,0,0
T00402,D27,V27,2026-08-01,11:17:00,11:46:00,29,12.4,21.0,40.1,12.994155,77.557576,13.06395,77.603301,2026-08-01 11:17:00,2026-08-01 11:46:00,29.0,29,11.176309974057673,10.146666666666667,20.99310344827586,40.1,0,0,0,0,0,0,0
