Trip_ID,Driver_ID,Vehicle_ID,Timestamp,Latitude,Longitude,Speed_kmph,Accel_X_g,Accel_Y_g,Accel_Z_g,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,timestamp_gap_s,gps_step_km,speed_delta_kmph,flag_gps_wgs84_invalid,flag_speed_out_of_range,flag_gps_teleport,flag_speed_jump,flag_accel_outlier,flag_gyro_outlier,flag_timestamp_gap_irregular
T00341,D23,V23,2026-07-31 06:23:00,13.029296,77.539646,28.2,0.04,0.004,1.59,-10.53,16.81,0.05,60.0,0.08424906150788398,0.8000000000000007,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:24:00,13.032688,77.540737,21.1,0.095,0.041,1.036,-2.97,-2.02,2.75,60.0,0.3952573890468187,7.099999999999998,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:25:00,13.036775,77.541598,21.7,-0.079,-0.056,0.991,-2.68,1.37,-1.41,60.0,0.46392649848006595,0.5999999999999979,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:26:00,13.041771,77.547213,41.3,-0.011,-0.052,0.937,-1.62,0.68,0.17,60.0,0.8237685509337388,19.599999999999998,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:27:00,13.047707,77.549718,36.6,-0.065,0.025,1.006,0.15,0.28,0.7,60.0,0.7136551955830502,4.699999999999996,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:28:00,13.052575,77.550909,26.3,-0.015,0.054,1.031,2.17,-1.04,2.26,60.0,0.5564590151594488,10.3,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:29:00,13.059049,77.545751,44.7,-0.055,0.106,1.013,1.78,-2.84,-2.66,60.0,0.9112555927250506,18.400000000000002,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:30:00,13.064743,77.544125,31.5,-0.07,-0.053,1.049,0.93,0.09,1.57,60.0,0.6571843037648534,13.200000000000003,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:31:00,13.066923,77.544403,11.5,-0.038,0.076,1.06,0.73,-1.53,1.69,60.0,0.24426805285812098,20.0,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:32:00,13.073224,77.546303,34.9,-0.066,0.04,1.005,0.54,-0.93,0.89,60.0,0.7302382057336442,23.4,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:33:00,13.079341,77.547691,32.6,-0.074,-0.005,1.016,0.25,1.9,-0.06,60.0,0.6965953184774164,2.299999999999997,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:34:00,13.084625,77.548546,28.2,0.067,-0.063,1.025,1.19,3.51,1.89,60.0,0.5948068994853862,4.400000000000002,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:35:00,13.086957,77.547724,13.8,0.084,0.019,1.04,-2.91,2.88,-2.82,60.0,0.274164198751905,14.399999999999999,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:36:00,13.08801,77.54685,7.0,-0.078,0.021,0.995,-3.56,0.35,2.93,60.0,0.15056621296662934,6.800000000000001,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:37:00,13.088725,77.546128,5.3,-0.02,-0.036,1.026,1.66,-2.26,-0.33,60.0,0.11151564638303399,1.7000000000000002,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:38:00,13.089321,77.544689,8.0,-0.047,-0.096,1.046,1.0,0.79,-1.17,60.0,0.16935748297442163,2.7,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:39:00,13.090173,77.541164,18.4,-0.094,-0.346,0.968,2.89,-0.8,-27.64,60.0,0.3933566047728416,10.399999999999999,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:40:00,13.091342,77.53531,30.3,0.022,0.078,0.961,-1.39,3.63,-0.4,60.0,0.647206764740395,11.900000000000002,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:41:00,13.091489,77.534725,3.1,0.442,-0.087,1.033,-4.23,-0.68,2.48,60.0,0.06543292399840338,27.2,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:42:00,13.094896,77.533338,20.3,-0.055,-0.293,0.989,-2.41,-0.62,-38.05,60.0,0.40753651024736365,17.2,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:43:00,13.097902,77.531007,22.3,-0.062,0.095,0.975,1.8,2.93,2.09,60.0,0.41887619299276707,2.0,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:44:00,13.097902,77.531007,0.0,-0.462,-0.05,0.952,-3.66,-0.35,1.01,60.0,0.0,22.3,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:45:00,13.098411,77.53053,4.9,-0.028,-0.074,0.981,-3.33,1.47,0.02,60.0,0.07662975451843493,4.9,0,0,0,0,0,0,0
T00341,D23,V23,2026-07-31 06:46:00,13.098471,77.530554,0.3,-0.058,-0.087,1.013,0.33,-0.47,-2.18,60.0,0.0071601394083888855,4.6000000000000005,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:03:00,13.043786,77.559339,43.2,-0.037,-0.004,0.938,0.01,-1.39,-0.63,,,,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:04:00,13.044174,77.56181,15.1,0.016,-0.067,0.962,1.21,1.85,2.02,60.0,0.2711276517564551,28.1,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:05:00,13.046742,77.566291,31.1,-0.09,0.122,1.098,0.91,-0.92,2.31,60.0,0.5631659646565923,16.0,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:06:00,13.047391,77.574625,49.4,0.052,-0.042,1.069,1.2,0.73,2.02,60.0,0.9056555136973042,18.299999999999997,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:07:00,13.046864,77.580217,34.4,0.044,0.071,1.078,0.54,0.62,1.63,60.0,0.6085778701050331,15.0,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:08:00,13.046864,77.580217,0.0,-0.028,0.424,1.037,-1.28,0.67,50.07,60.0,0.0,34.4,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:09:00,13.046681,77.580462,1.8,-0.144,0.081,1.062,-5.61,-3.26,-3.46,60.0,0.03344270189762289,1.8,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:10:00,13.044224,77.583724,24.4,0.041,0.123,0.975,1.45,-2.23,-2.92,60.0,0.4466568626267373,22.599999999999998,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:11:00,13.043798,77.584374,4.6,0.073,0.097,0.991,1.46,-0.9,-0.87,60.0,0.08486247536804625,19.799999999999997,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:12:00,13.042744,77.591517,44.0,0.051,0.092,0.959,0.8,0.1,-1.48,60.0,0.7825987031370593,39.4,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:13:00,13.04231,77.597116,34.2,-0.061,0.026,1.092,2.64,0.83,4.45,60.0,0.6084364349205039,9.799999999999997,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:14:00,13.04384,77.60126,27.5,-0.035,0.022,0.929,-0.57,1.03,-2.42,60.0,0.48006052839823826,6.700000000000003,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:15:00,13.043745,77.605054,22.6,-0.706,0.058,1.05,-1.33,-1.7,0.11,60.0,0.4111240380231405,4.899999999999999,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:16:00,13.043749,77.605428,2.2,-0.063,-0.017,1.047,-0.8,-0.24,1.67,60.0,0.04051631973067528,20.400000000000002,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:17:00,13.042668,77.611954,39.3,-0.046,-0.08,0.971,-0.27,-3.08,1.21,60.0,0.7170824699042955,37.099999999999994,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:18:00,13.041139,77.620158,50.2,-0.078,0.051,0.911,2.01,0.08,0.32,60.0,0.9048287335939669,10.900000000000006,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:19:00,13.039173,77.625189,35.3,-0.007,-0.068,0.921,2.28,-2.04,-3.74,60.0,0.5872052310682517,14.900000000000006,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:20:00,13.036858,77.627599,20.3,-0.036,0.017,0.896,1.24,-2.48,-1.03,60.0,0.36663525725712987,14.999999999999996,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:21:00,13.031415,77.630448,37.1,-0.142,0.048,1.018,1.11,0.45,1.37,60.0,0.6793836505516178,16.8,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:22:00,13.027005,77.635023,40.6,-0.733,0.051,1.499,5.86,-8.75,1.6,60.0,0.6972098396773874,3.5,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:23:00,13.025075,77.641866,42.3,-0.057,0.018,0.971,-0.9,3.82,0.88,60.0,0.7717652330252098,1.6999999999999957,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:24:00,13.0226,77.647511,36.7,-0.057,-0.057,0.926,3.17,-0.01,1.8,60.0,0.6706198894604974,5.599999999999994,0,0,0,0,0,0,0
T00342,D23,V23,2026-08-04 17:25:00,13.025017,77.651056,37.2,0.07,-0.061,0.991,-0.78,-2.43,0.84,60.0,0.4687455595512395,0.5,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:20:00,13.023648,77.549376,31.4,0.036,0.004,0.923,1.44,1.81,-3.11,,,,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:21:00,13.02217,77.551667,14.1,-0.019,-0.295,1.035,0.3,2.23,-52.43,60.0,0.2976753894864164,17.299999999999997,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:22:00,13.017657,77.553864,26.3,-0.656,0.038,0.956,0.69,2.08,0.17,60.0,0.5554071512245852,12.200000000000001,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:23:00,13.013579,77.554165,21.6,-0.066,-0.048,1.04,0.3,2.99,-1.47,60.0,0.4546239556147388,4.699999999999999,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:24:00,13.007732,77.548824,48.7,-0.059,0.064,0.962,0.82,-3.18,2.59,60.0,0.8703647394016535,27.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:25:00,13.004528,77.54915,17.1,0.026,0.1,1.006,1.57,-0.74,0.95,60.0,0.3580150140344033,31.6,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:26:00,12.997024,77.550458,40.1,0.139,-0.033,1.021,-4.36,0.35,-3.97,60.0,0.8463555296155604,23.0,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:27:00,12.997024,77.550458,0.0,0.053,-0.002,1.015,-1.41,-2.13,0.35,60.0,0.0,40.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:28:00,12.99681,77.550507,1.1,-0.074,-0.312,1.032,2.95,-2.5,-33.9,60.0,0.02438075461711425,1.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:29:00,12.988819,77.550276,42.8,-0.212,-0.113,0.949,-0.84,-3.84,-1.51,60.0,0.8889110821829576,41.699999999999996,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:30:00,12.985791,77.549369,16.6,-0.116,0.04,1.066,3.49,4.15,0.94,60.0,0.3507470198775898,26.199999999999996,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:31:00,12.983591,77.549079,11.7,-0.094,0.027,0.96,-0.07,-1.86,-2.27,60.0,0.24663862247833732,4.900000000000002,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:32:00,12.980404,77.549033,16.7,0.056,0.036,1.042,2.47,-0.4,2.54,60.0,0.3544132804016383,5.0,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:33:00,12.980404,77.549033,0.0,0.127,0.072,0.91,0.56,-1.79,-0.25,60.0,0.0,16.7,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:34:00,12.976012,77.548903,23.1,0.544,0.028,1.065,2.91,-1.16,0.44,60.0,0.4885712193186211,23.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:35:00,12.975643,77.548777,2.0,0.087,0.022,0.929,-0.63,-0.18,1.96,60.0,0.04324275638282041,21.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:36:00,12.974781,77.54818,5.5,0.151,-0.113,1.021,-0.08,1.86,-0.08,60.0,0.11563658525899112,3.5,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:37:00,12.972051,77.537887,56.8,0.017,-0.043,1.038,-2.06,0.55,-1.08,60.0,1.1558877193254888,51.3,0,0,0,1,0,0,0
T00343,D23,V23,2026-08-04 15:38:00,12.967757,77.536324,23.9,0.029,0.026,0.979,-1.15,-1.03,1.83,60.0,0.506618844282373,32.9,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:39:00,12.962009,77.533753,32.9,-0.049,-0.11,0.963,2.26,2.99,-1.91,60.0,0.6972270462403627,9.0,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:40:00,12.960849,77.53326,6.6,0.086,-0.024,0.989,4.2,0.14,4.04,60.0,0.13961149072825407,26.299999999999997,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:41:00,12.960539,77.529731,22.5,0.496,-0.024,1.094,4.96,-1.66,-0.14,60.0,0.3839604380017318,15.9,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:42:00,12.958763,77.52899,10.4,0.045,-0.014,1.024,-0.52,0.63,1.27,60.0,0.2131824867645939,12.1,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:43:00,12.958491,77.525763,24.8,-0.053,-0.059,1.008,-1.14,-3.29,3.15,60.0,0.3509930679562654,14.4,0,0,0,0,0,0,0
T00343,D23,V23,2026-08-04 15:44:00,12.957388,77.52273,23.7,-0.081,0.008,0.925,-0.53,3.92,2.81,60.0,0.3508046193326869,1.1000000000000014,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 14:57:00,13.025918,77.544867,17.6,-0.067,-0.047,1.066,0.97,0.71,0.3,,,,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 14:58:00,13.029628,77.538484,23.8,-0.025,0.032,0.972,1.88,-0.4,-1.09,60.0,0.8051957904856284,6.199999999999999,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 14:59:00,13.030044,77.537753,2.7,0.016,0.052,1.001,1.64,2.17,0.37,60.0,0.0917108515828729,21.1,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:00:00,13.035331,77.526737,39.6,0.08,-0.331,0.9,-0.36,0.21,-29.61,60.0,1.3303182513895684,36.9,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:01:00,13.040512,77.51761,33.9,-0.098,0.045,0.964,-0.14,-1.14,1.57,60.0,1.1443106168532782,5.700000000000003,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:02:00,13.043562,77.510978,23.7,-0.06,0.176,1.051,-1.29,-2.41,-0.38,60.0,0.7944491493140242,10.2,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:03:00,13.044021,77.510091,3.2,0.005,-0.014,0.99,-2.39,4.32,3.27,60.0,0.10879917170827323,20.5,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:04:00,13.0446,77.508986,4.0,0.016,-0.144,0.97,1.22,-3.39,0.34,60.0,0.13591567853240452,0.7999999999999998,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:05:00,13.047501,77.507951,14.0,-0.026,0.055,1.044,-0.11,1.82,-0.94,60.0,0.3415049603626952,10.0,0,0,0,0,0,0,0
T00344,D23,V23,2026-07-31 15:06:00,13.051634,77.506415,17.8,-0.015,0.006,1.021,-0.92,0.83,-0.82,60.0,0.4887608545649258,3.8000000000000007,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:46:00,13.021217,77.559727,11.9,-0.074,0.052,0.99,0.91,0.0,-0.82,,,,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:47:00,13.021217,77.559727,0.0,0.123,0.132,0.973,-2.62,-1.87,51.05,60.0,0.0,11.9,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:48:00,13.019539,77.559209,13.2,-0.038,0.062,1.008,3.13,-0.52,-1.1,60.0,0.19484156654503013,13.2,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:49:00,13.017296,77.560315,22.7,-0.074,-0.024,1.058,0.44,1.86,0.12,60.0,0.2766992110046086,9.5,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:50:00,13.015708,77.56312,23.8,-0.057,0.072,1.037,0.47,-4.5,-2.09,60.0,0.3514644473096189,1.1000000000000014,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:51:00,13.014227,77.567109,32.6,-0.044,0.124,1.018,2.64,-0.66,-3.08,60.0,0.4624754355019532,8.8,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:52:00,13.014542,77.570671,26.3,0.018,-0.076,1.038,-1.54,-0.54,-6.29,60.0,0.38748886062961246,6.300000000000001,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:53:00,13.014812,77.57496,31.5,0.062,-0.039,1.005,-0.48,1.5,-2.03,60.0,0.4656331345171248,5.199999999999999,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:54:00,13.014805,77.579386,32.5,-0.061,-0.034,1.062,0.65,-3.73,0.35,60.0,0.4795070069684937,1.0,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:55:00,13.01455,77.585354,43.8,-0.089,-0.027,0.99,5.51,-2.22,0.53,60.0,0.6471861852192053,11.299999999999997,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:56:00,13.012644,77.588848,30.9,0.797,0.021,1.029,-3.36,-1.82,2.14,60.0,0.43382894653802234,12.899999999999999,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:57:00,13.010339,77.590438,20.9,-0.069,-0.012,1.031,-1.09,1.4,0.49,60.0,0.30881322098649,10.0,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:58:00,13.004086,77.595389,60.7,-0.026,0.138,1.012,-1.2,-0.27,-1.8,60.0,0.8781629908859336,39.800000000000004,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 07:59:00,13.000629,77.599608,42.2,0.026,-0.081,0.913,-1.71,1.6,1.69,60.0,0.5972498634112277,18.5,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:00:00,12.995373,77.602407,46.1,-0.087,-0.054,0.995,-4.03,-1.87,1.18,60.0,0.6584355992281341,3.8999999999999986,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:01:00,12.994011,77.606263,30.1,-0.063,-0.003,1.048,-0.01,-0.35,0.26,60.0,0.4443900954978007,16.0,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:02:00,12.992882,77.609576,26.5,0.004,0.117,0.968,1.72,0.82,-0.55,60.0,0.3802759767134981,3.6000000000000014,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:03:00,12.991225,77.61283,27.3,0.011,-0.251,0.997,-2.04,2.45,-37.34,60.0,0.39780749463415477,0.8000000000000007,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:04:00,12.990715,77.613758,7.8,-0.013,-0.041,1.41,0.82,4.79,3.02,60.0,0.115437526271276,19.5,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:05:00,12.992663,77.614895,18.3,0.047,0.002,1.015,-0.92,-1.73,-1.13,60.0,0.24918922537461674,10.5,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:06:00,12.995071,77.616136,20.4,0.029,0.05,0.979,2.47,2.15,0.44,60.0,0.2996220406194423,2.099999999999998,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:07:00,12.996272,77.617806,15.8,0.123,0.158,1.046,0.58,-0.08,54.74,60.0,0.22488515406694265,4.599999999999998,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:08:00,12.996637,77.618664,6.9,0.15,0.017,1.001,-1.59,-0.96,-4.16,60.0,0.10143493985678875,8.9,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:09:00,12.998055,77.623208,35.6,0.051,-0.051,1.033,-0.02,-1.24,-1.8,60.0,0.5169575460101499,28.700000000000003,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:10:00,12.999715,77.625117,18.8,-0.034,0.008,0.927,0.32,2.0,-0.41,60.0,0.2772190237206336,16.8,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:11:00,13.001028,77.627119,17.7,0.032,-0.023,0.925,-0.78,-1.87,-0.91,60.0,0.26146523333864136,1.1000000000000014,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:12:00,13.001597,77.630537,25.6,0.248,0.003,1.063,3.12,-1.77,0.41,60.0,0.3756872783481154,7.900000000000002,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:13:00,13.002322,77.633885,25.2,0.066,0.414,0.93,1.56,0.33,42.95,60.0,0.3715865419675987,0.40000000000000213,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:14:00,13.002467,77.634271,3.0,-0.044,0.043,0.943,-1.21,2.85,-1.86,60.0,0.044821160347688474,22.2,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:15:00,13.002822,77.634865,5.1,0.015,-0.009,1.031,-1.84,3.23,-1.3,60.0,0.0754979413497588,2.0999999999999996,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:16:00,13.002231,77.638778,36.9,-0.002,-0.008,0.994,-0.75,-0.78,-3.39,60.0,0.4290127816329599,31.799999999999997,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:17:00,13.002009,77.638874,1.8,0.033,0.066,1.006,-1.26,4.63,3.74,60.0,0.02678701556649973,35.1,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:18:00,13.000003,77.640138,17.8,0.021,0.018,0.96,2.3,-1.45,-1.87,60.0,0.26174235944773316,16.0,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:19:00,12.996373,77.64235,31.8,-0.015,-0.038,0.977,3.08,-0.21,3.01,60.0,0.46942587207576697,14.0,0,0,0,0,0,0,0
T00345,D23,V23,2026-08-04 08:20:00,12.993677,77.642888,28.0,0.095,0.063,0.952,-2.71,0.82,-2.52,60.0,0.30539609754851527,3.8000000000000007,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:44:00,12.930932,77.67206,4.3,-0.093,0.069,1.054,-0.5,-0.23,-1.35,,,,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:45:00,12.930037,77.677236,26.9,-0.056,0.067,1.011,-1.4,3.79,2.44,60.0,0.569710020640865,22.599999999999998,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:46:00,12.926105,77.676248,14.7,-0.052,-0.024,0.89,0.3,0.05,1.26,60.0,0.45013909308943734,12.2,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:47:00,12.924147,77.672886,12.2,0.083,-0.075,0.996,-1.46,-0.72,-3.15,60.0,0.42445738446966313,2.5,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:48:00,12.923376,77.671153,5.8,-0.135,-0.043,0.952,-3.31,1.85,-0.81,60.0,0.20646061464539311,6.3999999999999995,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:49:00,12.92074,77.664322,22.6,0.0,-0.071,1.048,-1.6,0.71,-1.06,60.0,0.7962483944806625,16.8,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:50:00,12.921095,77.663047,4.0,0.099,0.016,0.981,-0.2,1.04,2.04,60.0,0.14371140307020397,18.6,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:51:00,12.923065,77.656701,20.2,-0.565,-0.462,1.046,-2.49,1.83,-43.74,60.0,0.7218143014938844,16.2,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:52:00,12.922992,77.646047,33.8,-0.003,-0.073,1.016,-1.02,-0.72,2.41,60.0,1.154693211856264,13.599999999999998,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:53:00,12.921644,77.644611,6.0,-0.005,0.028,0.948,1.44,2.18,-1.69,60.0,0.21607534778034942,27.799999999999997,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:54:00,12.91614,77.6355,35.4,-0.029,0.046,0.977,6.87,2.14,1.21,60.0,1.1617349361744234,29.4,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:55:00,12.916625,77.630688,14.6,-0.043,-0.039,0.892,-1.7,0.1,-2.66,60.0,0.5243121914567067,20.799999999999997,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:56:00,12.916939,77.627935,8.4,-0.073,0.002,1.028,-0.59,1.9,1.99,60.0,0.3004094249196999,6.199999999999999,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:57:00,12.917098,77.627408,1.7,-0.086,0.027,1.016,-0.69,-3.05,-0.16,60.0,0.05979060809482965,6.7,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:58:00,12.91762,77.625056,7.3,0.005,-0.022,1.049,-0.19,-0.92,1.68,60.0,0.2614368568615008,5.6,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 17:59:00,12.916539,77.620708,13.7,0.009,0.057,1.022,1.56,1.04,-1.84,60.0,0.48632965398385614,6.3999999999999995,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:00:00,12.91302,77.614974,27.0,-0.061,0.045,1.078,1.57,-2.28,1.69,60.0,0.7343894700604029,13.3,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:01:00,12.905519,77.609234,36.2,-0.152,0.061,1.081,-1.05,-1.21,-0.97,60.0,1.0405382849397848,9.200000000000003,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:02:00,12.903361,77.601536,29.8,0.002,-0.004,0.965,0.63,2.42,2.06,60.0,0.8681800083163714,6.400000000000002,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:03:00,12.897382,77.600147,19.1,0.663,0.032,0.982,-1.08,1.24,-0.06,60.0,0.6816675086922878,10.7,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:04:00,12.884602,77.603199,62.5,0.02,0.006,0.923,0.0,0.27,-1.36,60.0,1.4590685013224756,43.4,0,0,0,0,0,0,0
T00346,D24,V24,2026-08-04 18:05:00,12.881507,77.608241,22.8,-0.031,0.054,0.966,-1.99,3.19,-0.85,60.0,0.6458599449110151,39.7,0,0,0,0,0,0,0
T00347,D24,V24,2026-08-04 11:51:00,12.911989,77.666608,31.0,-0.025,0.037,0.963,1.5,2.21,-2.99,,,,0,0,0,0,0,0,0
T00347,D24,V24,2026-08-04 11:52:00,12.909739,77.663135,39.1,0.111,-0.18,1.015,-1.74,0.14,0.56,60.0,0.45197789110072534,8.100000000000001,0,0,0,0,0,0,0
T00347,D24,V24,2026-08-04 11:53:00,12.909645,77.663544,3.1,-0.109,0.085,1.003,0.38,-0.55,0.7,60.0,0.04554478121922628,36.0,0,0,0,0,0,0,0
T00347,D24,V24,2026-08-04 11:54:00,12.906536,77.663412,24.8,-0.084,0.025,0.91,-0.31,-2.55,1.12,60.0,0.3460009403491246,21.7,0,0,0,0,0,0,0
